date,boxscore,away_first_downs,away_fourth_down_attempts,away_fourth_down_conversions,away_fumbles_lost,away_interceptions,away_pass_touchdowns,away_pass_yards,away_penalties,away_rush_touchdowns,away_rush_yards,away_third_down_attempts,away_third_down_conversions,away_time_of_possession,away_times_sacked,home_first_downs,home_fourth_down_attempts,home_fourth_down_conversions,home_fumbles_lost,home_interceptions,home_pass_touchdowns,home_pass_yards,home_penalties,home_rush_touchdowns,home_rush_yards,home_third_down_attempts,home_third_down_conversions,home_time_of_possession,home_times_sacked
"Sunday Oct 7, 2018",201810070htx,14,1,1,0,2,1,208,7,0,98,14,4,31:32,2,25,1,0,1,1,1,375,5,0,88,15,5,36:38,1
"Sunday Oct 7, 2018",201810070kan,29,5,3,1,4,1,430,5,1,101,16,7,27:17,5,26,0,0,0,2,0,313,11,2,126,12,4,32:43,1
"Sunday Oct 7, 2018",201810070nyj,26,1,0,0,1,2,377,6,0,92,14,4,31:06,4,18,0,0,1,1,3,198,4,1,323,13,6,28:54,1
"Sunday Oct 7, 2018",201810070phi,19,0,0,1,0,1,301,4,0,77,11,4,32:47,1,21,1,1,2,0,2,311,8,0,81,9,2,27:13,3
"Sunday Oct 7, 2018",201810070pit,22,3,1,1,0,1,305,7,1,62,14,6,30:52,6,22,0,0,0,1,3,250,7,2,131,12,9,29:08,0
"Sunday Oct 7, 2018",201810070sdg,14,1,1,1,1,1,268,7,0,41,11,4,25:20,3,19,0,0,0,0,2,339,9,1,79,13,7,34:40,1
"Sunday Oct 7, 2018",201810070sea,30,1,1,0,2,1,321,7,3,155,9,3,29:30,1,20,0,0,0,0,3,198,7,1,190,12,7,30:30,2
"Sunday Oct 7, 2018",201810070sfo,10,0,0,0,0,1,170,5,2,56,12,2,19:48,1,33,2,1,3,2,2,349,9,1,147,17,10,40:12,4
"Monday Oct 8, 2018",201810080nor,18,4,2,1,1,0,275,6,2,39,13,4,26:43,3,27,0,0,1,0,3,363,4,3,98,9,5,33:17,2
"Thursday Oct 11, 2018",201810110nyg,23,0,0,0,0,3,278,4,1,108,16,9,32:30,1,17,1,0,0,1,0,281,5,1,147,14,4,27:30,4
"Sunday Oct 14, 2018",201810140atl,30,0,0,0,2,4,395,4,0,121,8,5,28:21,2,26,0,0,0,0,3,355,5,1,70,13,8,31:39,1
"Sunday Oct 14, 2018",201810140cin,26,0,0,0,0,1,369,9,2,112,14,8,34:56,0,19,0,0,0,0,2,229,6,1,62,12,6,25:04,3
"Sunday Oct 14, 2018",201810140cle,24,0,0,0,1,2,215,10,3,246,9,1,31:37,1,18,3,1,0,2,1,238,6,0,103,16,6,28:23,5
"Sunday Oct 14, 2018",201810140dal,10,1,0,1,1,1,149,4,0,65,11,4,21:10,3,23,2,2,0,0,2,183,3,2,206,17,7,38:50,3
"Sunday Oct 14, 2018",201810140den,24,1,1,0,1,0,201,10,2,270,17,8,35:10,5,23,1,0,0,1,2,322,6,0,60,10,3,24:50,2
"Sunday Oct 14, 2018",201810140htx,12,0,0,1,2,1,145,12,0,100,15,6,33:00,2,15,0,0,1,2,1,177,6,0,74,13,3,27:00,7
"Sunday Oct 14, 2018",201810140mia,23,1,0,2,1,3,316,6,1,164,12,8,33:25,2,23,0,0,1,2,3,380,7,0,161,17,8,36:35,0
"Sunday Oct 14, 2018",201810140min,16,2,0,1,1,0,240,5,1,60,10,0,25:38,4,20,1,0,1,1,1,233,9,2,195,14,5,34:22,4
"Sunday Oct 14, 2018",201810140nwe,18,1,1,0,2,4,352,5,0,94,10,4,23:51,0,31,1,0,1,0,1,340,0,3,173,13,7,36:09,2
"Sunday Oct 14, 2018",201810140nyj,24,1,0,1,3,4,301,8,0,127,12,5,22:58,0,18,0,0,1,1,2,280,7,0,107,15,6,37:02,2
"Sunday Oct 14, 2018",201810140oti,23,1,1,0,1,1,238,10,2,123,17,12,37:34,0,7,0,0,0,0,0,117,4,0,55,10,1,22:26,11
"Sunday Oct 14, 2018",201810140rai,19,0,0,0,1,3,222,8,0,155,13,9,31:26,1,15,1,0,2,0,0,142,5,0,79,12,4,28:34,6
"Sunday Oct 14, 2018",201810140was,22,1,0,2,1,2,275,8,0,81,9,3,24:36,1,18,2,1,0,0,2,163,5,0,132,16,7,35:24,3
"Monday Oct 15, 2018",201810150gnb,18,0,0,2,1,2,245,2,1,174,9,2,28:52,2,26,2,1,0,0,2,425,6,1,116,13,4,31:08,3
"Thursday Oct 18, 2018",201810180crd,15,0,0,0,1,2,189,5,2,131,13,5,30:49,2,14,1,0,2,3,1,194,7,0,69,14,4,29:11,6
"Sunday Oct 21, 2018",201810210chi,21,1,1,2,1,3,277,7,0,108,13,6,29:51,1,29,1,1,0,2,2,333,5,2,134,16,8,30:09,2
"Sunday Oct 21, 2018",201810210clt,15,1,0,2,3,0,175,7,0,135,9,2,26:41,2,22,2,1,0,0,4,156,4,1,220,13,7,33:19,0
"Sunday Oct 21, 2018",201810210jax,15,0,0,0,0,1,139,6,1,141,16,8,29:35,1,15,1,0,2,1,1,217,2,0,70,19,9,30:25,4
"Sunday Oct 21, 2018",201810210kan,15,1,0,0,1,1,187,8,0,65,11,4,26:17,2,33,1,0,0,1,4,358,8,1,198,12,9,33:43,2
"Sunday Oct 21, 2018",201810210mia,24,1,1,0,0,2,217,6,1,248,8,2,33:39,1,19,0,0,0,0,2,239,4,1,107,11,6,26:21,4
"Sunday Oct 21, 2018",201810210nyj,15,1,1,0,0,2,241,6,2,88,15,2,32:11,1,16,2,1,1,3,1,206,8,1,71,13,2,27:49,3
"Sunday Oct 21, 2018",201810210phi,19,1,1,0,0,2,269,5,1,121,11,5,24:43,2,21,4,3,1,0,2,310,4,0,58,12,3,35:17,4
"Sunday Oct 21, 2018",201810210rav,26,5,4,1,0,2,212,6,1,134,14,6,33:31,1,25,2,1,0,0,2,284,5,1,77,12,5,26:29,1
"Sunday Oct 21, 2018",201810210sdg,23,1,1,0,1,1,237,4,1,164,15,9,35:23,2,14,0,0,0,0,2,306,4,0,47,9,4,24:37,2
"Sunday Oct 21, 2018",201810210sfo,20,0,0,0,0,2,202,1,2,146,12,5,32:51,1,16,1,0,2,2,1,170,2,0,107,11,3,27:09,7
"Sunday Oct 21, 2018",201810210tam,17,2,0,1,0,2,215,14,1,119,14,3,30:27,5,34,1,1,2,2,0,365,8,3,114,13,6,37:43,4
"Sunday Oct 21, 2018",201810210was,17,2,1,2,0,1,273,8,1,73,14,5,29:05,4,15,1,0,0,0,1,178,5,0,130,12,3,30:55,1
"Monday Oct 22, 2018",201810220atl,21,1,0,0,0,1,399,4,1,61,12,5,27:43,4,22,0,0,1,0,1,379,5,1,67,13,7,32:17,3
"Thursday Oct 25, 2018",201810250htx,18,1,0,0,1,1,269,5,1,116,13,4,31:09,2,17,1,1,0,0,5,239,8,1,188,12,6,28:51,0
"Sunday Oct 28, 2018",201810280car,20,2,1,1,2,2,238,9,1,101,12,6,25:59,2,22,1,1,0,0,2,232,4,2,154,12,6,34:01,0
"Sunday Oct 28, 2018",201810280chi,12,1,1,0,0,1,153,8,0,57,14,3,27:16,1,22,1,1,0,0,2,220,2,1,179,12,4,32:44,2
"Sunday Oct 28, 2018",201810280cin,29,2,2,0,4,3,470,11,1,126,18,10,35:59,6,21,2,1,0,0,2,280,4,2,138,13,5,24:01,2
"Sunday Oct 28, 2018",201810280crd,16,0,0,0,0,1,190,5,0,107,14,5,32:19,4,20,0,0,1,1,2,252,9,0,88,14,6,27:41,3
"Sunday Oct 28, 2018",201810280det,20,2,1,0,0,3,248,7,1,176,12,6,34:55,2,21,0,0,2,1,2,310,4,0,34,10,6,25:05,3
"Sunday Oct 28, 2018",201810280jax,22,0,0,1,1,3,286,4,0,133,12,7,32:38,4,16,2,1,1,0,1,286,5,0,70,14,6,27:22,4
"Sunday Oct 28, 2018",201810280kan,22,1,1,1,1,2,262,10,1,189,12,4,32:41,5,20,1,1,0,1,4,303,7,0,49,10,3,27:19,2
"Sunday Oct 28, 2018",201810280min,17,0,0,0,1,1,164,7,1,106,9,4,28:37,0,27,3,2,1,1,2,359,6,1,85,10,5,31:23,4
"Sunday Oct 28, 2018",201810280nyg,20,0,0,1,0,1,178,8,1,182,15,6,33:38,0,18,4,3,0,2,1,316,11,0,37,14,2,26:22,7
"Sunday Oct 28, 2018",201810280pit,17,1,1,0,1,2,180,7,0,74,13,3,27:48,2,25,1,1,1,1,2,257,8,2,168,13,6,32:12,1
"Sunday Oct 28, 2018",201810280rai,28,0,0,0,0,3,239,10,2,222,13,9,36:30,0,19,2,1,1,0,3,244,10,1,103,8,4,23:30,0
"Sunday Oct 28, 2018",201810280ram,16,0,0,1,0,1,286,2,2,106,9,2,25:50,3,23,1,1,0,0,3,307,2,0,135,18,8,34:10,5
"Monday Oct 29, 2018",201810290buf,22,0,0,0,0,0,324,5,1,76,14,5,31:50,2,16,2,0,1,1,0,313,6,0,46,14,4,28:10,3
"Thursday Nov 1, 2018",201811010sfo,14,1,0,0,0,0,179,6,0,102,12,3,31:26,8,18,0,0,0,0,3,262,3,1,143,12,5,28:34,0
"Sunday Nov 4, 2018",201811040buf,11,0,0,0,1,1,135,14,2,64,11,3,25:57,1,22,3,1,1,3,0,188,10,1,98,18,6,34:03,4
"Sunday Nov 4, 2018",201811040car,23,2,1,0,2,4,243,8,0,82,12,5,29:00,3,22,1,0,0,0,2,247,9,4,179,10,4,31:00,2
"Sunday Nov 4, 2018",201811040cle,27,0,0,0,1,3,375,11,2,139,10,6,29:09,2,26,3,2,0,1,2,308,4,1,102,13,5,30:51,2
"Sunday Nov 4, 2018",201811040den,17,1,0,0,0,2,213,7,0,98,13,4,32:25,4,19,2,2,1,0,1,290,8,1,75,14,5,27:35,2
"Sunday Nov 4, 2018",201811040mia,15,2,0,0,4,0,229,5,0,80,13,2,31:34,4,7,2,2,0,0,0,139,5,0,64,16,3,28:26,4
"Sunday Nov 4, 2018",201811040min,18,3,3,1,0,0,199,8,0,66,15,4,36:45,10,17,1,1,1,1,1,164,3,1,128,8,3,23:15,1
"Sunday Nov 4, 2018",201811040nor,23,2,0,0,1,3,391,4,1,92,8,3,26:19,0,31,2,2,1,0,4,346,2,2,141,12,7,33:41,0
"Sunday Nov 4, 2018",201811040nwe,22,1,0,1,0,2,259,7,0,117,13,6,32:34,1,28,1,0,0,0,1,331,5,3,123,11,4,27:26,2
"Sunday Nov 4, 2018",201811040rav,27,1,1,0,0,2,292,8,1,113,16,10,36:29,1,18,1,0,0,0,0,218,5,1,61,12,4,23:31,2
"Sunday Nov 4, 2018",201811040sea,18,0,0,0,0,2,228,12,1,160,9,2,24:19,2,25,3,3,0,1,2,235,10,0,154,15,4,35:41,4
"Sunday Nov 4, 2018",201811040was,25,0,0,0,1,4,350,7,1,154,13,10,32:56,2,20,2,2,0,1,1,306,10,1,79,13,5,27:04,3
"Monday Nov 5, 2018",201811050dal,24,0,0,2,0,2,240,3,2,125,14,11,34:26,4,18,1,0,1,1,2,243,6,0,72,11,5,25:34,5
"Thursday Nov 8, 2018",201811080pit,18,1,1,1,1,2,193,5,1,95,11,4,29:25,5,25,0,0,0,0,5,325,1,1,138,11,8,30:35,1
"Sunday Nov 11, 2018",201811110chi,24,5,4,1,2,2,274,6,1,76,15,4,32:00,6,20,0,0,0,0,3,355,6,2,54,10,4,28:00,1
"Sunday Nov 11, 2018",201811110cin,33,1,1,0,0,3,265,1,3,244,12,7,39:46,0,13,2,1,0,2,1,198,4,1,110,6,0,20:14,4
"Sunday Nov 11, 2018",201811110cle,25,4,2,2,0,2,330,1,0,71,14,5,31:23,2,19,0,0,0,1,3,216,7,1,211,8,4,28:37,0
"Sunday Nov 11, 2018",201811110clt,24,1,1,1,0,2,324,8,1,91,17,9,35:10,0,17,0,0,0,1,3,285,7,1,81,11,6,24:50,0
"Sunday Nov 11, 2018",201811110gnb,19,4,3,1,1,0,213,3,0,131,14,4,32:08,6,21,2,1,1,0,2,199,6,2,195,10,4,27:52,2
"Sunday Nov 11, 2018",201811110kan,21,2,1,0,2,1,208,3,1,94,14,7,31:47,5,20,0,0,0,0,2,249,8,1,118,11,4,28:13,5
"Sunday Nov 11, 2018",201811110nyj,23,1,1,0,0,2,247,4,2,212,16,8,39:22,1,12,3,2,0,2,0,135,1,1,83,12,1,20:38,3
"Sunday Nov 11, 2018",201811110oti,16,3,2,0,0,0,267,4,1,40,15,3,27:03,3,23,0,0,0,0,2,249,4,2,150,12,5,32:57,2
"Sunday Nov 11, 2018",201811110phi,23,1,1,0,0,1,270,5,2,171,16,8,33:22,4,23,2,0,0,1,2,360,0,0,71,10,4,26:38,2
"Sunday Nov 11, 2018",201811110rai,16,1,1,0,1,2,223,6,0,113,10,2,28:50,1,16,3,1,1,0,0,243,6,0,114,15,5,31:10,4
"Sunday Nov 11, 2018",201811110ram,29,1,0,1,0,3,176,7,1,273,9,2,30:37,4,25,0,0,0,0,2,318,10,2,149,10,5,29:23,2
"Sunday Nov 11, 2018",201811110tam,15,0,0,0,0,1,178,8,0,116,13,5,28:48,3,29,0,0,2,2,0,406,5,0,103,10,6,31:12,2
"Monday Nov 12, 2018",201811120sfo,17,0,0,0,0,3,188,8,0,97,12,5,25:46,1,24,0,0,0,2,1,250,10,1,124,13,8,34:14,0
"Thursday Nov 15, 2018",201811150sea,14,0,0,0,0,2,332,5,1,48,11,3,25:42,5,23,2,2,1,0,2,225,6,1,173,15,6,34:18,3
"Sunday Nov 18, 2018",201811180atl,20,0,0,0,0,0,208,2,2,132,13,7,31:57,2,19,0,0,0,1,1,291,2,0,80,12,6,28:03,3
"Sunday Nov 18, 2018",201811180chi,19,1,1,1,2,2,262,4,0,22,12,5,25:31,2,24,0,0,1,2,1,165,5,0,148,12,6,34:29,1
"Sunday Nov 18, 2018",201811180clt,16,0,0,0,2,1,203,8,0,91,14,6,28:44,5,26,0,0,0,0,3,295,7,2,102,10,5,31:16,0
"Sunday Nov 18, 2018",201811180crd,19,0,0,0,0,2,192,4,0,152,15,5,36:01,4,13,0,0,0,2,3,136,7,0,154,11,3,23:59,1
"Sunday Nov 18, 2018",201811180det,20,0,0,0,1,3,357,2,0,56,11,5,28:20,3,20,0,0,0,0,1,220,1,1,94,12,4,31:40,1
"Sunday Nov 18, 2018",201811180jax,19,2,0,0,3,2,314,3,1,26,11,3,22:20,2,15,0,0,1,0,0,104,11,1,179,18,6,37:40,6
"Sunday Nov 18, 2018",201811180nor,13,2,0,0,3,0,156,6,1,58,10,3,22:26,3,28,1,1,0,0,4,373,8,2,173,11,6,37:34,0
"Sunday Nov 18, 2018",201811180nyg,31,2,1,0,4,2,366,4,2,151,9,6,32:07,1,19,0,0,0,0,2,231,8,2,163,9,4,27:53,4
"Sunday Nov 18, 2018",201811180rav,15,1,0,0,0,2,211,7,1,48,14,6,21:51,1,23,1,0,0,1,0,150,5,2,267,16,8,38:09,3
"Sunday Nov 18, 2018",201811180sdg,16,2,1,0,0,0,217,7,3,108,10,3,22:11,0,26,0,0,0,2,2,401,14,0,95,15,9,37:49,3
"Sunday Nov 18, 2018",201811180was,19,0,0,1,2,1,208,7,0,139,11,4,29:03,3,23,1,1,0,2,1,189,6,2,124,15,6,30:57,5
"Monday Nov 19, 2018",201811190ram,27,1,1,2,3,6,478,13,0,98,10,5,29:37,3,29,1,1,2,0,4,413,8,1,76,14,5,30:23,5
"Thursday Nov 22, 2018",201811220dal,18,0,0,0,3,2,268,4,1,80,11,4,26:37,3,20,1,0,0,0,2,289,4,2,146,14,6,33:23,4
"Thursday Nov 22, 2018",201811220det,19,0,0,1,0,2,238,3,0,38,10,3,27:14,4,17,2,1,0,2,0,236,5,2,111,14,5,32:46,2
"Thursday Nov 22, 2018",201811220nor,21,6,4,3,1,2,377,2,0,26,15,5,30:59,6,19,0,0,0,1,4,171,3,0,150,11,5,29:01,2
"Sunday Nov 25, 2018",201811250buf,25,0,0,0,2,1,127,10,2,226,13,5,32:42,3,18,0,0,0,0,1,160,13,2,167,10,2,27:18,0
"Sunday Nov 25, 2018",201811250car,21,2,2,0,0,2,339,4,1,75,14,6,30:26,2,26,1,0,0,1,2,256,3,1,220,8,3,29:34,0
"Sunday Nov 25, 2018",201811250cin,24,1,1,0,0,4,258,7,1,84,10,5,32:04,0,25,4,2,1,1,2,255,13,1,129,12,4,27:56,1
"Sunday Nov 25, 2018",201811250clt,14,0,0,1,0,2,204,10,1,113,11,4,28:06,1,26,2,2,1,2,3,347,7,0,118,12,4,31:54,1
"Sunday Nov 25, 2018",201811250den,25,1,1,2,2,2,464,5,0,75,14,5,35:00,2,17,0,0,0,0,2,197,6,1,124,11,3,25:00,2
"Sunday Nov 25, 2018",201811250min,14,1,0,1,0,1,198,4,1,82,10,2,25:23,4,22,1,0,0,0,3,342,6,0,91,14,7,34:37,2
"Sunday Nov 25, 2018",201811250nyj,25,1,1,0,0,2,283,11,1,215,12,5,34:26,0,18,1,0,0,1,1,276,8,0,74,14,6,25:34,2
"Sunday Nov 25, 2018",201811250phi,18,0,0,0,1,1,297,11,1,126,12,5,27:22,2,19,1,1,0,0,1,236,7,1,127,11,3,32:38,3
"Sunday Nov 25, 2018",201811250rav,13,2,1,1,0,1,194,4,1,67,13,3,25:48,3,23,0,0,0,2,1,178,6,1,242,13,8,34:12,1
"Sunday Nov 25, 2018",201811250sdg,10,1,0,0,1,1,105,3,0,62,12,4,24:42,2,30,1,1,1,0,3,259,4,3,178,7,3,35:18,4
"Sunday Nov 25, 2018",201811250tam,23,0,0,0,2,1,221,8,0,148,8,1,25:51,4,25,0,0,0,0,2,312,9,1,108,13,7,34:09,1
"Monday Nov 26, 2018",201811260htx,14,1,0,1,0,2,303,7,0,105,12,4,30:02,6,19,1,1,0,0,2,210,3,2,281,11,4,29:58,4
"Thursday Nov 29, 2018",201811290dal,14,1,0,0,1,1,127,5,0,65,11,3,23:07,2,21,0,0,2,0,1,249,8,0,99,14,7,36:53,7
"Sunday Dec 2, 2018",201812020atl,25,2,2,1,0,0,167,9,1,207,15,7,39:39,2,16,1,0,1,0,1,131,8,0,34,9,2,20:21,3
"Sunday Dec 2, 2018",201812020cin,16,0,0,1,0,1,151,7,2,218,13,5,28:40,2,20,0,0,2,1,1,236,12,0,111,13,5,31:20,4
"Sunday Dec 2, 2018",201812020det,24,0,0,1,1,1,207,7,2,149,11,5,28:16,2,23,0,0,1,1,1,245,8,0,102,12,2,31:44,4
"Sunday Dec 2, 2018",201812020gnb,18,0,0,0,0,0,149,7,2,182,13,5,27:34,2,22,2,2,0,0,1,233,7,1,98,14,3,32:26,1
"Sunday Dec 2, 2018",201812020htx,20,2,0,1,3,1,397,6,1,31,8,2,22:25,0,25,0,0,0,0,1,224,5,0,187,16,8,37:35,4
"Sunday Dec 2, 2018",201812020jax,19,3,0,1,1,0,248,6,0,41,18,5,30:27,3,11,0,0,1,0,0,150,8,0,79,15,6,29:33,3
"Sunday Dec 2, 2018",201812020mia,24,1,0,1,2,2,231,13,0,198,13,5,32:57,2,15,0,0,0,1,3,137,8,0,60,9,2,27:03,3
"Sunday Dec 2, 2018",201812020nwe,16,2,1,0,2,1,201,5,0,95,12,3,26:39,2,27,1,1,0,1,1,311,7,2,160,14,7,33:21,0
"Sunday Dec 2, 2018",201812020nyg,23,5,4,1,2,2,286,8,1,118,15,2,33:58,5,18,2,2,0,1,2,219,12,0,141,17,6,33:13,3
"Sunday Dec 2, 2018",201812020oti,15,0,0,0,1,0,128,11,0,156,14,3,33:22,2,22,0,0,0,1,2,282,8,1,130,11,1,26:38,3
"Sunday Dec 2, 2018",201812020pit,22,0,0,0,0,2,299,5,1,85,11,6,31:12,2,23,1,1,0,1,2,281,7,2,65,10,3,28:48,1
"Sunday Dec 2, 2018",201812020rai,25,1,1,1,0,4,295,11,1,174,13,6,29:14,0,28,0,0,3,0,3,285,8,1,171,12,9,30:46,3
"Sunday Dec 2, 2018",201812020sea,24,2,1,2,1,2,414,13,0,66,16,7,32:30,3,21,0,0,0,0,4,185,10,1,168,9,4,27:30,3
"Sunday Dec 2, 2018",201812020tam,27,1,0,0,4,2,300,7,0,168,8,3,30:06,4,18,0,0,1,0,2,249,9,1,95,13,6,29:54,4
"Monday Dec 3, 2018",201812030phi,10,0,0,0,1,0,150,10,1,104,10,2,20:41,3,28,1,0,0,1,2,306,5,1,130,13,7,39:19,0
"Thursday Dec 6, 2018",201812060oti,17,5,2,1,0,1,240,7,0,60,12,2,30:40,4,21,1,0,0,1,0,162,3,4,264,11,7,29:20,1
"Sunday Dec 9, 2018",201812090buf,15,1,1,1,1,1,170,7,2,78,13,6,26:13,0,24,0,0,1,2,0,206,7,2,176,14,7,33:47,3
"Sunday Dec 9, 2018",201812090chi,14,3,1,0,4,0,187,9,0,52,12,3,23:11,3,17,0,0,0,3,1,110,6,0,194,16,7,36:49,1
"Sunday Dec 9, 2018",201812090cle,22,3,2,0,1,0,298,10,2,96,14,5,33:50,1,12,0,0,2,0,1,238,7,2,116,9,4,26:10,1
"Sunday Dec 9, 2018",201812090crd,16,0,0,1,0,0,101,7,1,122,12,4,28:16,1,22,1,0,0,1,0,240,8,0,61,16,6,31:44,3
"Sunday Dec 9, 2018",201812090dal,16,1,1,1,0,3,228,5,0,34,9,1,22:32,2,32,1,1,1,2,3,455,11,0,142,18,9,45:33,3
"Sunday Dec 9, 2018",201812090gnb,22,3,3,1,1,3,262,13,0,107,12,3,30:49,2,23,0,0,0,0,2,196,6,1,138,13,7,29:11,4
"Sunday Dec 9, 2018",201812090htx,24,0,0,0,1,2,399,9,1,50,12,4,28:03,2,25,2,2,0,0,1,267,7,2,89,15,5,31:57,5
"Sunday Dec 9, 2018",201812090kan,24,3,1,1,0,2,147,11,1,194,12,5,31:27,2,30,3,3,0,1,2,377,7,1,94,16,6,37:00,3
"Sunday Dec 9, 2018",201812090mia,28,0,0,0,0,3,358,5,1,77,16,9,35:14,2,20,0,0,0,0,3,265,7,2,189,7,1,24:46,5
"Sunday Dec 9, 2018",201812090rai,24,1,0,0,1,2,306,2,1,40,11,6,27:24,1,20,2,2,1,0,2,322,13,1,55,12,4,32:36,4
"Sunday Dec 9, 2018",201812090sdg,19,1,0,0,0,1,170,6,1,144,13,5,32:38,3,17,1,1,0,0,1,220,6,1,85,13,5,27:22,2
"Sunday Dec 9, 2018",201812090sfo,22,7,5,0,0,1,186,11,1,103,15,2,29:19,2,24,1,0,0,1,2,332,11,0,84,13,4,30:41,3
"Sunday Dec 9, 2018",201812090tam,19,1,1,1,1,1,201,6,2,100,12,6,31:53,1,20,0,0,0,1,2,213,10,0,105,14,6,28:07,4
"Sunday Dec 9, 2018",201812090was,19,0,0,0,1,3,197,2,1,227,13,4,30:09,2,12,1,0,0,3,1,233,15,1,84,11,2,29:51,5
"Monday Dec 10, 2018",201812100sea,16,2,0,1,0,1,208,4,0,77,10,2,28:11,2,19,1,1,0,1,0,72,4,1,214,11,3,31:49,2
"Thursday Dec 13, 2018",201812130kan,30,1,1,0,2,2,313,7,2,119,10,6,33:16,5,22,0,0,0,0,2,243,10,2,60,10,6,26:44,2
"Saturday Dec 15, 2018",201812150den,21,2,1,1,1,2,188,6,0,134,12,5,27:18,2,22,2,1,0,2,0,257,8,1,32,14,5,32:42,2
"Saturday Dec 15, 2018",201812150nyj,15,0,0,0,0,2,294,5,0,47,9,1,24:56,6,21,3,1,1,0,2,253,9,1,90,17,9,35:04,3
"Sunday Dec 16, 2018",201812160atl,18,2,2,1,2,1,243,8,1,60,13,3,29:20,7,23,0,0,0,0,2,231,6,2,215,13,5,30:40,2
"Sunday Dec 16, 2018",201812160buf,14,0,0,0,0,1,208,4,1,105,13,5,28:54,0,20,2,1,0,0,1,204,3,1,117,12,3,31:06,1
"Sunday Dec 16, 2018",201812160chi,19,1,1,0,1,0,274,7,1,88,14,5,29:37,5,19,1,0,1,0,2,235,4,1,100,10,3,30:23,1
"Sunday Dec 16, 2018",201812160cin,13,0,0,2,0,1,263,8,0,68,14,3,26:41,5,18,2,2,0,1,1,130,9,2,171,19,8,33:19,1
"Sunday Dec 16, 2018",201812160clt,19,5,1,0,1,0,206,9,0,112,12,4,28:12,3,25,0,0,1,0,0,192,6,2,178,12,8,31:48,0
"Sunday Dec 16, 2018",201812160jax,16,0,0,0,0,1,151,6,0,109,15,7,33:06,3,11,0,0,1,1,0,57,8,0,172,13,5,26:54,6
"Sunday Dec 16, 2018",201812160min,12,2,0,0,0,0,108,8,1,156,12,2,26:44,9,22,0,0,0,1,2,215,6,3,220,13,5,33:16,2
"Sunday Dec 16, 2018",201812160nyg,22,1,1,0,0,0,94,4,2,215,14,5,35:21,1,15,3,2,1,1,0,229,10,0,47,16,3,24:39,3
"Sunday Dec 16, 2018",201812160pit,18,1,0,0,1,1,279,14,0,96,10,3,29:11,1,24,0,0,0,2,2,235,4,0,158,9,4,30:49,2
"Sunday Dec 16, 2018",201812160ram,17,1,0,0,1,0,270,6,3,111,13,4,31:36,0,23,1,0,2,1,0,339,5,2,82,12,4,28:24,2
"Sunday Dec 16, 2018",201812160rav,12,1,0,0,1,0,157,6,1,85,10,3,22:50,1,24,1,1,2,0,1,131,8,1,242,16,9,37:10,2
"Sunday Dec 16, 2018",201812160sfo,18,1,1,0,0,2,237,14,1,168,19,9,37:14,3,20,0,0,1,0,1,275,8,0,94,10,3,29:40,3
"Monday Dec 17, 2018",201812170car,21,1,1,1,1,0,203,9,1,155,13,4,35:09,2,13,2,1,1,1,1,181,4,0,98,15,7,24:51,4
"Saturday Dec 22, 2018",201812220oti,17,0,0,0,2,1,153,8,0,161,14,8,33:03,2,20,0,0,0,0,1,211,2,1,99,11,5,26:57,3
"Saturday Dec 22, 2018",201812220sdg,15,2,1,1,0,1,204,4,0,159,14,4,31:25,3,14,0,0,1,2,0,181,8,1,51,13,4,28:35,4
"Sunday Dec 23, 2018",201812230car,16,0,0,2,0,3,239,4,0,194,10,4,22:31,1,29,2,0,1,3,1,312,10,0,141,14,7,37:29,2
"Sunday Dec 23, 2018",201812230cle,15,1,1,0,0,2,133,3,0,102,8,1,24:29,3,23,1,1,0,0,3,347,6,0,146,12,5,35:31,0
"Sunday Dec 23, 2018",201812230clt,22,0,0,0,1,1,309,6,2,83,12,7,31:41,0,27,0,0,0,1,2,357,6,2,49,11,7,28:19,1
"Sunday Dec 23, 2018",201812230crd,33,0,0,1,0,1,216,6,3,269,9,6,37:04,2,15,2,1,0,0,1,182,7,0,104,11,2,22:56,4
"Sunday Dec 23, 2018",201812230dal,27,2,1,2,0,1,336,9,1,63,13,4,35:19,3,16,0,0,0,0,1,161,10,1,80,9,3,24:41,1
"Sunday Dec 23, 2018",201812230det,16,1,0,0,0,3,253,11,0,100,13,4,28:32,2,17,3,1,0,0,0,161,7,0,86,16,4,31:28,3
"Sunday Dec 23, 2018",201812230mia,19,0,0,1,0,0,145,10,1,126,13,6,34:45,6,11,0,0,1,1,1,146,10,0,62,9,2,25:15,3
"Sunday Dec 23, 2018",201812230nor,26,2,1,2,0,3,380,6,0,65,13,6,31:20,3,24,0,0,0,1,1,326,9,3,57,12,6,28:40,2
"Sunday Dec 23, 2018",201812230nwe,14,1,0,1,2,1,217,3,0,72,12,2,24:22,0,20,2,1,1,2,1,126,5,2,273,12,3,35:38,1
"Sunday Dec 23, 2018",201812230nyj,35,2,2,1,0,2,442,10,3,127,12,5,34:19,4,23,2,2,0,0,3,341,16,1,47,11,3,29:18,2
"Sunday Dec 23, 2018",201812230phi,25,1,0,1,0,2,339,10,2,62,10,3,26:15,4,25,4,4,2,1,4,471,11,0,57,16,9,33:45,1
"Sunday Dec 23, 2018",201812230sea,22,1,1,2,0,3,273,8,0,154,12,5,24:58,1,31,0,0,0,0,3,271,3,2,210,14,7,35:02,3
